0.000000000000000000e+00,1.463839084761191754e-02,1.463839084761192275e-02,1.463839084761192795e-02,1.463839084761192275e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192101e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.020431288632956193e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.318709422068012685e-02,3.475462259339132109e-03,-4.172578305965270185e-03,2.383376838810619472e-03,3.841169605272323762e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.219081343645011736e-02,-5.114550238848415697e-03,6.215829959340470751e-03,3.590131009910263460e-03,-5.429887832916563406e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,1.219081343645011736e-02,3.529470718559128695e-03,7.667426978399158322e-03,5.963046788765878625e-03,-9.333987927064040305e-03,8.663407370502300420e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,2.295243578303875036e-03,3.063138145735222473e-04,-3.304553711263383264e-04,-2.295243578303875036e-03,-2.579258070933523883e-03,4.229329409219963892e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,6.990350282307508309e-03,3.011588555853844662e-03,6.806522827542162146e-03,2.311729865193026812e-03,-4.433607048686562593e-03,1.296533375941714798e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.712796282248883056e-03,-8.415177377622401478e-04,-3.067334687661099624e-03,-7.518024972694853370e-04,2.992673055354878181e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,7.909540220621482515e-03,-3.910810726437386614e-03,9.360836847553294024e-03,1.638610956811294150e-02,8.270227055413508638e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192448e-02,1.463839084761192448e-02,1.463839084761192622e-02,1.463839084761192622e-02
1.463839084761191754e-02,0.000000000000000000e+00,1.463839084761192275e-02,1.463839084761192795e-02,1.463839084761192275e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192101e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.020431288632956193e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.318709422068012685e-02,3.475462259339132109e-03,-4.172578305965270185e-03,2.383376838810619472e-03,3.841169605272323762e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.219081343645011736e-02,-5.114550238848415697e-03,6.215829959340470751e-03,3.590131009910263460e-03,-5.429887832916563406e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,1.219081343645011736e-02,3.529470718559128695e-03,7.667426978399158322e-03,5.963046788765878625e-03,-9.333987927064040305e-03,8.663407370502300420e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,2.295243578303875036e-03,3.063138145735222473e-04,-3.304553711263383264e-04,-2.295243578303875036e-03,-2.579258070933523883e-03,4.229329409219963892e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,6.990350282307508309e-03,3.011588555853844662e-03,6.806522827542162146e-03,2.311729865193026812e-03,-4.433607048686562593e-03,1.296533375941714798e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.712796282248883056e-03,-8.415177377622401478e-04,-3.067334687661099624e-03,-7.518024972694853370e-04,2.992673055354878181e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,7.909540220621482515e-03,-3.910810726437386614e-03,9.360836847553294024e-03,1.638610956811294150e-02,8.270227055413508638e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192448e-02,1.463839084761192448e-02,1.463839084761192622e-02,1.463839084761192622e-02
1.463839084761191754e-02,1.463839084761191754e-02,0.000000000000000000e+00,1.463839084761192795e-02,1.463839084761192275e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192101e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.020431288632956193e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.318709422068012685e-02,3.475462259339132109e-03,-4.172578305965270185e-03,2.383376838810619472e-03,3.841169605272323762e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.219081343645011736e-02,-5.114550238848415697e-03,6.215829959340470751e-03,3.590131009910263460e-03,-5.429887832916563406e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,1.219081343645011736e-02,3.529470718559128695e-03,7.667426978399158322e-03,5.963046788765878625e-03,-9.333987927064040305e-03,8.663407370502300420e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,2.295243578303875036e-03,3.063138145735222473e-04,-3.304553711263383264e-04,-2.295243578303875036e-03,-2.579258070933523883e-03,4.229329409219963892e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,6.990350282307508309e-03,3.011588555853844662e-03,6.806522827542162146e-03,2.311729865193026812e-03,-4.433607048686562593e-03,1.296533375941714798e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.712796282248883056e-03,-8.415177377622401478e-04,-3.067334687661099624e-03,-7.518024972694853370e-04,2.992673055354878181e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,7.909540220621482515e-03,-3.910810726437386614e-03,9.360836847553294024e-03,1.638610956811294150e-02,8.270227055413508638e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192448e-02,1.463839084761192448e-02,1.463839084761192622e-02,1.463839084761192622e-02
1.463839084761191754e-02,1.463839084761191754e-02,1.463839084761192275e-02,0.000000000000000000e+00,1.463839084761192275e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192101e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.020431288632956193e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.318709422068012685e-02,3.475462259339132109e-03,-4.172578305965270185e-03,2.383376838810619472e-03,3.841169605272323762e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.219081343645011736e-02,-5.114550238848415697e-03,6.215829959340470751e-03,3.590131009910263460e-03,-5.429887832916563406e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,1.219081343645011736e-02,3.529470718559128695e-03,7.667426978399158322e-03,5.963046788765878625e-03,-9.333987927064040305e-03,8.663407370502300420e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,2.295243578303875036e-03,3.063138145735222473e-04,-3.304553711263383264e-04,-2.295243578303875036e-03,-2.579258070933523883e-03,4.229329409219963892e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,6.990350282307508309e-03,3.011588555853844662e-03,6.806522827542162146e-03,2.311729865193026812e-03,-4.433607048686562593e-03,1.296533375941714798e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.712796282248883056e-03,-8.415177377622401478e-04,-3.067334687661099624e-03,-7.518024972694853370e-04,2.992673055354878181e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,7.909540220621482515e-03,-3.910810726437386614e-03,9.360836847553294024e-03,1.638610956811294150e-02,8.270227055413508638e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192448e-02,1.463839084761192448e-02,1.463839084761192622e-02,1.463839084761192622e-02
1.463839084761191754e-02,1.463839084761191754e-02,1.463839084761192275e-02,1.463839084761192795e-02,0.000000000000000000e+00,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192101e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.020431288632956193e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.318709422068012685e-02,3.475462259339132109e-03,-4.172578305965270185e-03,2.383376838810619472e-03,3.841169605272323762e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.219081343645011736e-02,-5.114550238848415697e-03,6.215829959340470751e-03,3.590131009910263460e-03,-5.429887832916563406e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,1.219081343645011736e-02,3.529470718559128695e-03,7.667426978399158322e-03,5.963046788765878625e-03,-9.333987927064040305e-03,8.663407370502300420e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,2.295243578303875036e-03,3.063138145735222473e-04,-3.304553711263383264e-04,-2.295243578303875036e-03,-2.579258070933523883e-03,4.229329409219963892e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,6.990350282307508309e-03,3.011588555853844662e-03,6.806522827542162146e-03,2.311729865193026812e-03,-4.433607048686562593e-03,1.296533375941714798e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.712796282248883056e-03,-8.415177377622401478e-04,-3.067334687661099624e-03,-7.518024972694853370e-04,2.992673055354878181e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,7.909540220621482515e-03,-3.910810726437386614e-03,9.360836847553294024e-03,1.638610956811294150e-02,8.270227055413508638e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192448e-02,1.463839084761192448e-02,1.463839084761192622e-02,1.463839084761192622e-02
1.463839084761191754e-02,1.463839084761191754e-02,1.463839084761192275e-02,1.463839084761192795e-02,1.463839084761192275e-02,0.000000000000000000e+00,1.463839084761192275e-02,1.463839084761192101e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.020431288632956193e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.318709422068012685e-02,3.475462259339132109e-03,-4.172578305965270185e-03,2.383376838810619472e-03,3.841169605272323762e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.219081343645011736e-02,-5.114550238848415697e-03,6.215829959340470751e-03,3.590131009910263460e-03,-5.429887832916563406e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,1.219081343645011736e-02,3.529470718559128695e-03,7.667426978399158322e-03,5.963046788765878625e-03,-9.333987927064040305e-03,8.663407370502300420e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,2.295243578303875036e-03,3.063138145735222473e-04,-3.304553711263383264e-04,-2.295243578303875036e-03,-2.579258070933523883e-03,4.229329409219963892e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,6.990350282307508309e-03,3.011588555853844662e-03,6.806522827542162146e-03,2.311729865193026812e-03,-4.433607048686562593e-03,1.296533375941714798e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.712796282248883056e-03,-8.415177377622401478e-04,-3.067334687661099624e-03,-7.518024972694853370e-04,2.992673055354878181e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,7.909540220621482515e-03,-3.910810726437386614e-03,9.360836847553294024e-03,1.638610956811294150e-02,8.270227055413508638e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192448e-02,1.463839084761192448e-02,1.463839084761192622e-02,1.463839084761192622e-02
1.463839084761191754e-02,1.463839084761191754e-02,1.463839084761192275e-02,1.463839084761192795e-02,1.463839084761192275e-02,1.463839084761192622e-02,0.000000000000000000e+00,1.463839084761192101e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.020431288632956193e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.318709422068012685e-02,3.475462259339132109e-03,-4.172578305965270185e-03,2.383376838810619472e-03,3.841169605272323762e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.219081343645011736e-02,-5.114550238848415697e-03,6.215829959340470751e-03,3.590131009910263460e-03,-5.429887832916563406e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,1.219081343645011736e-02,3.529470718559128695e-03,7.667426978399158322e-03,5.963046788765878625e-03,-9.333987927064040305e-03,8.663407370502300420e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,2.295243578303875036e-03,3.063138145735222473e-04,-3.304553711263383264e-04,-2.295243578303875036e-03,-2.579258070933523883e-03,4.229329409219963892e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,6.990350282307508309e-03,3.011588555853844662e-03,6.806522827542162146e-03,2.311729865193026812e-03,-4.433607048686562593e-03,1.296533375941714798e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.712796282248883056e-03,-8.415177377622401478e-04,-3.067334687661099624e-03,-7.518024972694853370e-04,2.992673055354878181e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,7.909540220621482515e-03,-3.910810726437386614e-03,9.360836847553294024e-03,1.638610956811294150e-02,8.270227055413508638e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192448e-02,1.463839084761192448e-02,1.463839084761192622e-02,1.463839084761192622e-02
1.463839084761191754e-02,1.463839084761191754e-02,1.463839084761192275e-02,1.463839084761192795e-02,1.463839084761192275e-02,1.463839084761192622e-02,1.463839084761192275e-02,0.000000000000000000e+00,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.020431288632956193e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.318709422068012685e-02,3.475462259339132109e-03,-4.172578305965270185e-03,2.383376838810619472e-03,3.841169605272323762e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.219081343645011736e-02,-5.114550238848415697e-03,6.215829959340470751e-03,3.590131009910263460e-03,-5.429887832916563406e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,1.219081343645011736e-02,3.529470718559128695e-03,7.667426978399158322e-03,5.963046788765878625e-03,-9.333987927064040305e-03,8.663407370502300420e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,2.295243578303875036e-03,3.063138145735222473e-04,-3.304553711263383264e-04,-2.295243578303875036e-03,-2.579258070933523883e-03,4.229329409219963892e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,6.990350282307508309e-03,3.011588555853844662e-03,6.806522827542162146e-03,2.311729865193026812e-03,-4.433607048686562593e-03,1.296533375941714798e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.712796282248883056e-03,-8.415177377622401478e-04,-3.067334687661099624e-03,-7.518024972694853370e-04,2.992673055354878181e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,7.909540220621482515e-03,-3.910810726437386614e-03,9.360836847553294024e-03,1.638610956811294150e-02,8.270227055413508638e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192448e-02,1.463839084761192448e-02,1.463839084761192622e-02,1.463839084761192622e-02
1.463839084761191754e-02,1.463839084761191754e-02,1.463839084761192275e-02,1.463839084761192795e-02,1.463839084761192275e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192101e-02,0.000000000000000000e+00,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.020431288632956193e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.318709422068012685e-02,3.475462259339132109e-03,-4.172578305965270185e-03,2.383376838810619472e-03,3.841169605272323762e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.219081343645011736e-02,-5.114550238848415697e-03,6.215829959340470751e-03,3.590131009910263460e-03,-5.429887832916563406e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,1.219081343645011736e-02,3.529470718559128695e-03,7.667426978399158322e-03,5.963046788765878625e-03,-9.333987927064040305e-03,8.663407370502300420e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,2.295243578303875036e-03,3.063138145735222473e-04,-3.304553711263383264e-04,-2.295243578303875036e-03,-2.579258070933523883e-03,4.229329409219963892e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,6.990350282307508309e-03,3.011588555853844662e-03,6.806522827542162146e-03,2.311729865193026812e-03,-4.433607048686562593e-03,1.296533375941714798e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.712796282248883056e-03,-8.415177377622401478e-04,-3.067334687661099624e-03,-7.518024972694853370e-04,2.992673055354878181e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,7.909540220621482515e-03,-3.910810726437386614e-03,9.360836847553294024e-03,1.638610956811294150e-02,8.270227055413508638e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192448e-02,1.463839084761192448e-02,1.463839084761192622e-02,1.463839084761192622e-02
1.463839084761191754e-02,1.463839084761191754e-02,1.463839084761192275e-02,1.463839084761192795e-02,1.463839084761192275e-02,1.463839084761192622e-02,1.463839084761192275e-02,1.463839084761192101e-02,1.463839084761192622e-02,0.000000000000000000e+00,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.020431288632956193e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.318709422068012685e-02,3.475462259339132109e-03,-4.172578305965270185e-03,2.383376838810619472e-03,3.841169605272323762e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.219081343645011736e-02,-5.114550238848415697e-03,6.215829959340470751e-03,3.590131009910263460e-03,-5.429887832916563406e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,1.219081343645011736e-02,3.529470718559128695e-03,7.667426978399158322e-03,5.963046788765878625e-03,-9.333987927064040305e-03,8.663407370502300420e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,8.270227055413508638e-03,2.295243578303875036e-03,3.063138145735222473e-04,-3.304553711263383264e-04,-2.295243578303875036e-03,-2.579258070933523883e-03,4.229329409219963892e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,6.990350282307508309e-03,3.011588555853844662e-03,6.806522827542162146e-03,2.311729865193026812e-03,-4.433607048686562593e-03,1.296533375941714798e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.712796282248883056e-03,-8.415177377622401478e-04,-3.067334687661099624e-03,-7.518024972694853370e-04,2.992673055354878181e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,7.909540220621482515e-03,-3.910810726437386614e-03,9.360836847553294024e-03,1.638610956811294150e-02,8.270227055413508638e-03,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192275e-02,1.463839084761192448e-02,1.463839084761192448e-02,1.463839084761192622e-02,1.463839084761192622e-02
